,Unnamed: 0,Event Type,Valid Date,Valid Time,State,Cities,Counties,Dirty,description
1200,854,Severe Weather,2019-09-11,22:35:00,Michigan,,"Ionia County, Kent County, Barry County, Montcalm County, Allegan County, Ottawa County, Newaygo County;",,FAILED
1201,855,Severe Weather,2019-09-25,3:47:00,California,,"Napa County, Nevada County, Placer County, Plumas County, Sonoma County, Butte County, Yuba County;",,FAILED
1202,2158,Severe Weather/Transmission Interruption,2019-10-09,0:27:00,California,,TRUE,,FAILED
1203,856,Severe Weather,2019-10-17,0:45:00,"New Hampshire, Maine, Massachusetts, Connecticut, Rhode Island, Vermont",,,,FAILED
1204,857,Severe Weather,2019-10-20,22:15:00,Texas,,"Cass County, Cameron County, Collin County, Dallas County, Ellis County, Erath County, Hunt County, Kaufman County, Lamar County, Panola County, Rains County, Rockwall County, Rusk County, Tarrant County, Van Zandt County, Wood County;",,FAILED
1205,2169,Severe Weather/Transmission Interruption,2019-10-23,14:36:00,California,,TRUE,,FAILED
1206,2173,Severe Weather/Transmission Interruption,2019-10-26,18:20:00,California,,TRUE,,FAILED
1207,858,Severe Weather,2019-10-26,5:15:00,Louisiana,,,,FAILED
1208,859,Severe Weather,2019-10-26,18:00:00,Tennessee,,,,FAILED
1209,2176,Severe Weather/Distribution Interruption,2019-10-30,6:32:00,California,"Los Angeles County, Orange County, Riverside County, San Bernardino County, Ventura County, Kern County;",TRUE,,FAILED
1210,2177,Severe Weather/Distribution Interruption,2019-10-31,22:00:00,Pennsylvania,,TRUE,,FAILED
1211,860,Severe Weather,2019-11-01,1:00:00,New York,,,,FAILED
1212,861,Severe Weather,2019-11-01,1:15:00,"New Hampshire, Maine, Massachusetts, Connecticut, Rhode Island, Vermont",,,,FAILED
1213,862,Severe Weather,2019-11-01,2:41:00,New York,,Broome County;,,FAILED
1214,2184,Severe Weather/Transmission Interruption,2019-11-20,9:49:00,California,"Colusa County, Lake County, Mendocino County, Napa County, Solano County, Sonoma County, Yolo County, Shasta County, Tehama County;",TRUE,,FAILED
1215,863,Severe Weather,2019-11-26,18:07:00,California,,,,FAILED
1216,864,Severe Weather,2019-11-27,12:00:00,Michigan,,"Tuscola County, Sanilac County, Huron County, St. Clair County, Macomb County, Oakland County, Wayne County, Livingston County, Washtenaw County, Monroe County;",,FAILED
1217,2201,Severe Weather/Transmission Interruption,2020-01-09,23:07:00,Arkansas,Yell County;,TRUE,,FAILED
1218,865,Severe Weather,2020-01-11,23:02:00,"North Carolina, South Carolina",,,,FAILED
1219,866,Severe Weather,2020-01-11,3:30:00,"Texas, Arkansas",,,,FAILED
1220,867,Severe Weather,2020-01-11,13:20:00,Tennessee,,,,FAILED
1221,868,Severe Weather,2020-01-11,12:50:00,"Alabama, Georgia, Mississippi",,,,FAILED
1222,2206,Severe Weather/Transmission Interruption,2020-01-11,2:25:00,Arkansas,Cross County;,TRUE,,FAILED
1223,2210,Severe Weather/Transmission Interruption,2020-01-17,5:28:00,California,Humboldt County;,TRUE,,FAILED
1224,2217,Severe Weather/Transmission Interruption,2020-02-06,13:30:00,"North Carolina, South Carolina",,TRUE,,FAILED
1225,2216,Severe Weather/Distribution Interruption,2020-02-06,14:29:00,North Carolina,,TRUE,,FAILED
1226,871,Severe Weather,2020-02-07,8:48:00,"North Carolina, Virginia",,,,FAILED
1227,869,Severe Weather,2020-02-07,16:25:00,"New Hampshire, Maine, Massachusetts, Connecticut, Rhode Island, Vermont",,,,FAILED
1228,2218,Severe Weather/Distribution Interruption,2020-02-07,11:00:00,Pennsylvania,,TRUE,,FAILED
1229,870,Severe Weather,2020-02-07,14:42:00,New York,,,,FAILED
1230,872,Severe Weather,2020-02-09,9:30:00,California,,"Alameda County, Contra Costa County, El Dorado County, Nevada County, Placer County, Sierra County, Santa Clara County, Napa County, Marin County, Santa Cruz County;",,FAILED
1231,873,Severe Weather,2020-02-17,4:00:00,California,,,,FAILED
1232,874,Severe Weather,2020-03-16,12:01:00,California,,,,FAILED
1233,875,Severe Weather,2020-03-24,2:55:00,"New Hampshire, Maine, Massachusetts, Connecticut, Rhode Island, Vermont",,,,FAILED
1234,876,Severe Weather,2020-03-31,11:45:00,"Alabama, Georgia",,,,FAILED
1235,877,Severe Weather,2020-04-05,15:46:00,California,,Stanislaus County;,,FAILED
1236,878,Severe Weather,2020-04-08,21:57:00,"Kentucky, Ohio",,,,FAILED
1237,879,Severe Weather,2020-04-08,22:03:00,Indiana,,,,FAILED
1238,880,Severe Weather,2020-04-08,1:21:00,Ohio,,,,FAILED
1239,881,Severe Weather,2020-04-09,19:25:00,Texas,,Harris County;,,FAILED
1240,882,Severe Weather,2020-04-09,19:40:00,Maine,,,,FAILED
1241,883,Severe Weather,2020-04-12,20:45:00,Arkansas,,,,FAILED
1242,884,Severe Weather,2020-04-12,13:00:00,Louisiana,,"Acadia Parish, Iberville Parish, Jefferson Davis Parish, Concordia Parish, Winn Parish, Catahoula Parish, Terrebonne Parish, St. Mary Parish;",,FAILED
1243,885,Severe Weather,2020-04-12,20:30:00,Arkansas,,,,FAILED
1244,886,Severe Weather,2020-04-12,21:28:00,"West Virginia, Virginia",,,,FAILED
1245,887,Severe Weather,2020-04-12,17:00:00,"Alabama, Georgia, Mississippi",,,,FAILED
1246,888,Severe Weather,2020-04-12,18:13:00,Texas,,,,FAILED
1247,894,Severe Weather,2020-04-13,7:31:00,"North Carolina, South Carolina",,,,FAILED
1248,890,Severe Weather,2020-04-13,0:45:00,Tennessee,,Hamilton County;,,FAILED
1249,891,Severe Weather,2020-04-13,8:08:00,South Carolina,,,,FAILED
1250,892,Severe Weather,2020-04-13,10:25:00,North Carolina,,,,FAILED
1251,893,Severe Weather,2020-04-13,13:05:00,"New Hampshire, Maine, Massachusetts, Connecticut, Rhode Island, Vermont",,,,FAILED
1252,889,Severe Weather,2020-04-13,3:30:00,"North Carolina, South Carolina",,,,FAILED
1253,895,Severe Weather,2020-04-20,0:59:00,"Alabama, Georgia, Mississippi, Florida",,,,FAILED
1254,896,Severe Weather,2020-04-23,4:30:00,"Arkansas, Louisiana, Mississippi",,,,FAILED
1255,897,Severe Weather,2020-04-23,8:00:00,"Alabama, Georgia, Mississippi, Florida",,,,FAILED
1256,898,Severe Weather,2020-04-26,1:38:00,Florida,,,,FAILED
1257,899,Severe Weather,2020-04-29,6:00:00,Louisiana,,,,FAILED
1258,900,Severe Weather,2020-04-29,5:55:00,Texas,,Harris County;,,FAILED
1259,901,Severe Weather,2020-04-30,15:00:00,Pennsylvania,,"Bucks County, Chester County, Delaware County, Montgomery County, Philadelphia County, York County;",,FAILED
1260,902,Severe Weather,2020-05-04,11:59:00,Tennessee,,Davidson County;,,FAILED
1261,903,Severe Weather,2020-05-15,17:55:00,New York,,Saratoga County;,,FAILED
1262,904,Severe Weather,2020-05-22,16:35:00,"North Carolina, South Carolina",,,,FAILED
1263,905,Severe Weather,2020-05-24,16:45:00,Oklahoma,,,,FAILED
1264,906,Severe Weather,2020-05-27,17:15:00,Texas,,Harris County;,,FAILED
1265,907,Severe Weather,2020-05-27,17:20:00,Texas,,,,FAILED
1266,910,Severe Weather,2020-06-03,13:36:00,New Jersey,,,,FAILED
1267,908,Severe Weather,2020-06-03,13:00:00,New Jersey,,,,FAILED
1268,909,Severe Weather,2020-06-03,12:30:00,Pennsylvania,,"Bucks County, Chester County, Delaware County, Montgomery County, Philadelphia County, York County;",,FAILED
1269,911,Severe Weather,2020-06-10,19:30:00,Michigan,,"Oakland County, Macomb County, Wayne County, Sanilac County, Tuscola County, Huron County, Lapeer County, Livingston County, Monroe County;",,FAILED
1270,913,Severe Weather,2020-06-10,17:24:00,"Kentucky, Indiana, West Virginia, Ohio, Virginia",,,,FAILED
1271,912,Severe Weather,2020-06-10,12:22:00,Michigan,,"Gratiot County, Lake County, Missaukee County, Benzie County, Leelanau County, Manistee County, Wexford County, Montcalm County, Kent County, Ottawa County, Van Buren County, St. Joseph County, Arenac County, Saginaw County, Calhoun County, Branch County;",,FAILED
1272,914,Severe Weather,2020-06-27,16:00:00,"Alabama, Georgia",,,,FAILED
1273,2278,Severe Weather/Transmission Interruption,2020-07-07,19:17:00,"West Virginia, Virginia",Wyoming County;,TRUE,,FAILED
1274,916,Severe Weather,2020-07-11,21:30:00,Oklahoma,,,,FAILED
1275,915,Severe Weather,2020-07-11,23:30:00,"Arkansas, Oklahoma",,,,FAILED
1276,917,Severe Weather,2020-07-12,4:30:00,Texas,,"Collin County, Dallas County, Denton County, Rockwall County, Tarrant County;",,FAILED
1277,918,Severe Weather,2020-07-19,14:30:00,Michigan,,,,FAILED
1278,920,Severe Weather,2020-07-25,19:58:00,Texas,,"Nueces County, Kleberg County, Cameron County, Willacy County, Hidalgo County, Starr County, Kenedy County;",,FAILED
1279,919,Severe Weather,2020-07-25,21:00:00,Texas,,"Hidalgo County, Cameron County, Starr County, Kenedy County, Willacy County, Brooks County, Jim Hogg County;",,FAILED
1280,921,Severe Weather,2020-08-01,11:14:00,Texas,,"Cameron County, Willacy County, Hidalgo County, Starr County;",,FAILED
1281,922,Severe Weather,2020-08-01,0:00:00,Texas,,"Cameron County, Hidalgo County, Starr County, Willacy County;",,FAILED
1282,923,Severe Weather,2020-08-03,23:15:00,"North Carolina, South Carolina",,,,FAILED
1283,924,Severe Weather,2020-08-03,23:02:00,North Carolina,,,,FAILED
1284,937,Severe Weather,2020-08-04,10:30:00,New Jersey,,,,FAILED
1285,935,Severe Weather,2020-08-04,6:01:00,North Carolina,,"Brunswick County, Columbus County, Pender County, Duplin County, Onslow County, Jones County, Craven County, Jones County, Beaufort County, Bertie County, Chowan County, Gates County, Perquimans County;",,FAILED
1286,934,Severe Weather,2020-08-04,13:31:00,New York,,"Bronx County, Richmond County, Queens County, Kings County, Westchester County, New York County;",,FAILED
1287,933,Severe Weather,2020-08-04,15:15:00,"New Hampshire, Maine, Massachusetts, Connecticut, Rhode Island, Vermont",,,,FAILED
1288,932,Severe Weather,2020-08-04,14:35:00,New York,,Broome County;,,FAILED
1289,931,Severe Weather,2020-08-04,12:18:00,New Jersey,,,,FAILED
1290,930,Severe Weather,2020-08-04,4:41:00,Virginia,,,,FAILED
1291,929,Severe Weather,2020-08-04,14:00:00,New York,,"Dutchess County, Orange County, Ulster County;",,FAILED
1292,928,Severe Weather,2020-08-04,9:00:00,Delaware,,,,FAILED
1293,927,Severe Weather,2020-08-04,11:20:00,New Jersey,,,,FAILED
1294,925,Severe Weather,2020-08-04,12:00:00,"New York, New Jersey",,,,FAILED
1295,936,Severe Weather,2020-08-04,12:00:00,Pennsylvania,,"Bucks County, Chester County, Delaware County, Montgomery County, Philadelphia County, York County;",,FAILED
1296,926,Severe Weather,2020-08-04,13:00:00,New York,,"Nassau County, Suffolk County, Queens County;",,FAILED
1297,938,Severe Weather,2020-08-04,14:35:00,New York,,,,FAILED
1298,939,Severe Weather,2020-08-07,5:13:00,New York,,"Queens County, New York County;",,FAILED
1299,940,Severe Weather,2020-08-10,11:00:00,Iowa,,"Webster County, Greene County, Dallas County, Hamilton County, Boone County, Polk County, Hardin County, Story County, Jasper County, Grundy County, Marshall County, Tama County, Poweshiek County, Benton County, Iowa County, Linn County, Johnson County, Jones County, Cedar County, Muscatine County, Jackson County, Clinton County, Scott County;",,FAILED
1300,941,Severe Weather,2020-08-10,16:00:00,"Illinois, Missouri",,,,FAILED
1301,942,Severe Weather,2020-08-10,12:49:00,Iowa,,,,FAILED
1302,944,Severe Weather,2020-08-10,14:30:00,Illinois,,"Cook County, Will County, DuPage County, Lake County, Kane County, Grundy County, LaSalle County, DeKalb County, McHenry County, Lee County;",,FAILED
1303,945,Severe Weather,2020-08-10,12:38:00,Iowa,,,,FAILED
1304,946,Severe Weather,2020-08-10,10:00:00,"Illinois, Iowa",,,,FAILED
1305,943,Severe Weather,2020-08-10,22:39:00,Indiana,,,,FAILED
1306,947,Severe Weather,2020-08-14,17:15:00,California,,,,FAILED
1307,948,Severe Weather,2020-08-14,20:00:00,Minnesota,,"Anoka County, Hennepin County, Ramsey County, Washington County;",,FAILED
1308,949,Severe Weather,2020-08-15,14:53:00,California,,,,FAILED
1309,950,Severe Weather,2020-08-16,20:00:00,Texas,,"Collin County, Dallas County, Denton County, Tarrant County, Ellis County, Kaufman County, Johnson County, Anderson County, Angelina County, Grayson County, Smith County, Wichita County;",,FAILED
1310,951,Severe Weather,2020-08-16,3:44:00,California,,,,FAILED
1311,952,Severe Weather,2020-08-16,17:30:00,California,,,,FAILED
1312,954,Severe Weather,2020-08-17,15:05:00,California,,,,FAILED
1313,953,Severe Weather,2020-08-17,8:21:00,California,,Yuba County;,,FAILED
1314,957,Severe Weather,2020-08-18,14:30:00,Arizona,,,,FAILED
1315,956,Severe Weather,2020-08-18,13:30:00,California,,,,FAILED
1316,955,Severe Weather,2020-08-18,14:00:00,Nevada,,,,FAILED
1317,960,Severe Weather,2020-08-19,12:00:00,California,,,,FAILED
1318,959,Severe Weather,2020-08-19,14:00:00,Nevada,,,,FAILED
1319,958,Severe Weather,2020-08-19,14:00:00,Arizona,,Maricopa County;,,FAILED
1320,961,Severe Weather,2020-08-23,10:30:00,Texas,,,,FAILED
1321,965,Severe Weather,2020-08-27,12:06:00,Texas,,,,FAILED
1322,970,Severe Weather,2020-08-27,17:11:00,"New Hampshire, Maine, Massachusetts, Connecticut, Rhode Island, Vermont",,,,FAILED
1323,969,Severe Weather,2020-08-27,12:02:00,Texas,,,,FAILED
1324,964,Severe Weather,2020-08-27,12:44:00,Texas,,,,FAILED
1325,968,Severe Weather,2020-08-27,7:40:00,"Texas, Louisiana",,,,FAILED
1326,967,Severe Weather,2020-08-27,1:15:00,"Texas, Louisiana",,,,FAILED
1327,966,Severe Weather,2020-08-27,7:40:00,"Texas, Louisiana",,,,FAILED
1328,972,Severe Weather,2020-08-27,12:06:00,Texas,,,,FAILED
1329,963,Severe Weather,2020-08-27,7:00:00,Louisiana,,Rapides Parish;,,FAILED
1330,971,Severe Weather,2020-08-27,13:24:00,Texas,,"Montgomery County, Liberty County;",,FAILED
1331,973,Severe Weather,2020-08-27,3:14:00,Louisiana,,"Calcasieu Parish, Beauregard Parish, Iberia Parish, Acadia Parish, Evangeline Parish, Rapides Parish, St. Landry Parish, Vernon Parish;",,FAILED
1332,962,Severe Weather,2020-08-27,5:00:00,Louisiana,,,,FAILED
1333,974,Severe Weather,2020-08-28,16:27:00,"Oregon, Washington",,,,FAILED
1334,975,Severe Weather,2020-08-29,3:35:00,Texas,,,,FAILED
1335,976,Severe Weather,2020-09-05,17:20:00,California,,,,FAILED
1336,977,Severe Weather,2020-09-05,17:25:00,California,,Imperial County;,,FAILED
1337,978,Severe Weather,2020-09-06,16:00:00,Nevada,,,,FAILED
1338,979,Severe Weather,2020-09-06,17:00:00,California,,Los Angeles County;,,FAILED
1339,980,Severe Weather,2020-09-07,18:00:00,Washington,,"Kitsap County, King County, Pierce County;",,FAILED
1340,2323,Natural Disaster,2020-09-07,9:13:00,Washington,,TRUE,,FAILED
1341,981,Severe Weather,2020-09-07,19:05:00,Oregon,,"Multnomah County, Washington County, Clackamas County, Marion County, Yamhill County, Polk County;",,FAILED
1342,2326,Natural Disaster,2020-09-09,11:22:00,Idaho,,TRUE,,FAILED
1343,2327,Severe Weather/Transmission Interruption,2020-09-15,22:00:00,"Alabama, Georgia, Mississippi, Florida",,TRUE,,FAILED
1344,982,Severe Weather,2020-09-16,3:00:00,Alabama,,Baldwin County;,,FAILED
1345,983,Severe Weather,2020-09-30,5:55:00,"New Hampshire, Maine, Massachusetts, Connecticut, Rhode Island, Vermont",,,,FAILED
1346,984,Severe Weather,2020-10-07,16:00:00,New York,,Onondaga County;,,FAILED
1347,985,Severe Weather,2020-10-07,18:50:00,"New Hampshire, Maine, Massachusetts, Connecticut, Rhode Island, Vermont",,,,FAILED
1348,986,Severe Weather,2020-10-09,20:00:00,Louisiana,,,,FAILED
1349,987,Severe Weather,2020-10-09,19:50:00,Louisiana,,"Acadia Parish, Beauregard Parish, Calcasieu Parish, Evangeline Parish, Iberia Parish, Rapides Parish, Vernon Parish, Avoyelles Parish, Grant Parish, Natchitoches Parish, St. Landry Parish, St. Mary Parish, St. Tammany Parish;",,FAILED
1350,988,Severe Weather,2020-10-09,17:30:00,"Texas, Arkansas, Louisiana, Mississippi",,,,FAILED
1351,989,Severe Weather,2020-10-09,20:00:00,Louisiana,,Lafayette Parish;,,FAILED
1352,990,Severe Weather,2020-10-10,2:22:00,Louisiana,,Lafayette Parish;,,FAILED
1353,991,Severe Weather,2020-10-13,13:14:00,Washington,,"Whatcom County, King County, Pierce County, Thurston County, Kittitas County, Kitsap County;",,FAILED
1354,992,Severe Weather,2020-10-23,15:46:00,Texas,,Harris County;,,FAILED
1355,993,Severe Weather,2020-10-25,14:32:00,California,,,,FAILED
1356,994,Severe Weather,2020-10-26,13:00:00,Oklahoma,,"Oklahoma County, Canadian County, Logan County, Cleveland County, Pottawatomie County;",,FAILED
1357,995,Severe Weather,2020-10-26,11:24:00,California,,"Los Angeles County, Riverside County, San Bernardino County, Orange County, Kern County, Ventura County;",,FAILED
1358,996,Severe Weather,2020-10-27,17:50:00,Oklahoma,,,,FAILED
1359,998,Severe Weather,2020-10-28,18:00:00,Louisiana,,,,FAILED
1360,999,Severe Weather,2020-10-28,10:28:00,Texas,,,,FAILED
1361,997,Severe Weather,2020-10-28,21:37:00,"Alabama, Georgia, Mississippi, Florida",,,,FAILED
1362,1000,Severe Weather,2020-10-28,17:12:00,Louisiana,,"St. Tammany Parish, St. Mary Parish;",,FAILED
1363,1001,Severe Weather,2020-10-29,8:15:00,"North Carolina, South Carolina",,,,FAILED
1364,1002,Severe Weather,2020-10-29,2:00:00,"Alabama, Washington, Florida",,,,FAILED
1365,1003,Severe Weather,2020-11-01,18:00:00,Ohio,,,,FAILED
1366,1005,Severe Weather,2020-11-15,14:52:00,Ohio,,,,FAILED
1367,1009,Severe Weather,2020-11-15,11:30:00,"Indiana, West Virginia, Ohio, Virginia",,,,FAILED
1368,1008,Severe Weather,2020-11-15,23:05:00,"New Hampshire, Maine, Massachusetts, Connecticut, Rhode Island, Vermont",,,,FAILED
1369,1007,Severe Weather,2020-11-15,15:37:00,Michigan,,"Iosco County, Oscoda County, Ogemaw County, Livingston County, Ionia County, Barry County;",,FAILED
1370,1006,Severe Weather,2020-11-15,12:30:00,Michigan,,"Huron County, Livingston County, Macomb County, Monroe County, Wayne County, Washtenaw County, Tuscola County, St. Clair County, Lapeer County, Oakland County;",,FAILED
1371,1004,Severe Weather,2020-11-15,15:08:00,Ohio,,,,FAILED
1372,1010,Severe Weather,2020-11-30,16:24:00,"New Hampshire, Maine, Massachusetts, Connecticut, Rhode Island, Vermont",,,,FAILED
1373,1011,Severe Weather,2020-12-01,12:32:00,Ohio,,,,FAILED
1374,1012,Severe Weather,2020-12-03,0:44:00,California,,San Diego County;,,FAILED
1375,1013,Severe Weather,2020-12-03,10:57:00,California,,"Kern County, Los Angeles County, Orange County, Riverside County, San Bernardino County, San Diego County, Tulare County, Ventura County;",,FAILED
1376,1014,Severe Weather,2020-12-05,16:40:00,"New Hampshire, Maine, Massachusetts, Connecticut, Rhode Island, Vermont",,,,FAILED
1377,1015,Severe Weather,2020-12-07,18:10:00,California,,"Kern County, Los Angeles County, Orange County, Riverside County, San Bernardino County, Ventura County, Tulare County;",,FAILED
1378,1016,Severe Weather,2020-12-17,8:07:00,California,,,,FAILED
1379,2377,Severe Weather/Distribution Interruption,2020-12-24,23:40:00,Pennsylvania,"Bucks County, Chester County, Delaware County, Montgomery County, Philadelphia County, York County;",TRUE,,FAILED
1380,1017,Severe Weather,2020-12-25,7:55:00,"New Hampshire, Maine, Massachusetts, Connecticut, Rhode Island, Vermont",,,,FAILED
1381,1018,Severe Weather,2021-01-10,22:44:00,Texas,,"Anderson County, Angelina County, Dallas County, Freestone County, Henderson County, Houston County, Leon County, Nacogdoches County, Smith County, Tarrant County;",,FAILED
1382,2381,Severe Weather/Distribution Interruption,2021-01-11,5:00:00,"Texas, Louisiana",,TRUE,,FAILED
1383,2383,Severe Weather/Transmission Interruption,2021-01-12,20:30:00,Washington,Snohomish County;,TRUE,,FAILED
1384,2382,Severe Weather/Distribution Interruption,2021-01-12,23:49:00,Washington,,TRUE,,FAILED
1385,1019,Severe Weather,2021-01-12,23:50:00,Washington,,"Kitsap County, Thurston County, King County, Pierce County, Skagit County, Whatcom County;",,FAILED
1386,1020,Severe Weather,2021-01-12,20:46:00,Oregon,,"Clackamas County, Multnomah County, Washington County;",,FAILED
1387,1021,Severe Weather,2021-01-13,3:43:00,"Idaho, Washington",,,,FAILED
1388,1022,Severe Weather,2021-01-19,9:31:00,California,,"Kern County, Los Angeles County, Riverside County, San Bernardino County, Ventura County, Orange County;",,FAILED
1389,1023,Severe Weather,2021-01-19,2:48:00,California,,,,FAILED
1390,1024,Severe Weather,2021-01-26,20:49:00,California,,,,FAILED
1391,2390,Severe Weather/Transmission Interruption,2021-02-02,9:25:00,South Dakota,Hughes County;,TRUE,,FAILED
1392,2389,Severe Weather/Transmission Interruption,2021-02-02,12:34:00,South Dakota,Hughes County;,TRUE,,FAILED
1393,1025,Severe Weather,2021-02-10,15:00:00,Texas,,,,FAILED
1394,1026,Severe Weather,2021-02-12,21:00:00,Oregon,,"Clackamas County, Marion County, Polk County, Multnomah County, Washington County, Yamhill County;",,FAILED
1395,1029,Severe Weather,2021-02-13,13:30:00,"West Virginia, Virginia",,,,FAILED
1396,1027,Severe Weather,2021-02-13,9:56:00,Washington,,Lewis County;,,FAILED
1397,1030,Severe Weather,2021-02-13,8:32:00,"North Carolina, South Carolina",,,,FAILED
1398,1028,Severe Weather,2021-02-13,13:30:00,Texas,,,,FAILED
1399,1036,Severe Weather,2021-02-14,19:05:00,"Missouri, Kansas",,,,FAILED
1400,1031,Severe Weather,2021-02-14,8:30:00,Texas,,,,FAILED
1401,1032,Severe Weather,2021-02-14,8:30:00,Texas,,,,FAILED
1402,1033,Severe Weather,2021-02-14,5:30:00,Oklahoma,,,,FAILED
1403,1034,Severe Weather,2021-02-14,20:21:00,"Texas, Arkansas, Louisiana, Oklahoma",,,,FAILED
1404,1038,Severe Weather,2021-02-14,18:00:00,Missouri,,Jasper County;,,FAILED
1405,1037,Severe Weather,2021-02-14,20:32:00,Nebraska,,Lancaster County;,,FAILED
1406,1035,Severe Weather,2021-02-14,20:00:00,"Nebraska, Texas, South Dakota, Oklahoma, North Dakota, Kansas",,,,FAILED
1407,1056,Severe Weather,2021-02-15,6:45:00,"Texas, Arkansas",,,,FAILED
1408,1057,Severe Weather,2021-02-15,5:00:00,Arkansas,,Pulaski County;,,FAILED
1409,1058,Severe Weather,2021-02-15,17:00:00,Mississippi,,,,FAILED
1410,1059,Severe Weather,2021-02-15,7:52:00,Texas,,"Austin County, Bastrop County, Burleson County, Caldwell County, Colorado County, Fayette County, Gonzales County, Guadalupe County, Hays County, Lee County, Milam County, Travis County, Washington County, Williamson County;",,FAILED
1411,1047,Severe Weather,2021-02-15,2:51:00,Texas,,Travis County;,,FAILED
1412,1060,Severe Weather,2021-02-15,6:51:00,Oklahoma,,,,FAILED
1413,1061,Severe Weather,2021-02-15,18:00:00,Texas,,,,FAILED
1414,1062,Severe Weather,2021-02-15,1:20:00,Texas,,,,FAILED
1415,1063,Severe Weather,2021-02-15,12:18:00,"Missouri, Kansas",,,,FAILED
1416,1064,Severe Weather,2021-02-15,9:10:00,Texas,,Randall County;,,FAILED
1417,1065,Severe Weather,2021-02-15,5:36:00,Texas,,,,FAILED
1418,1066,Severe Weather,2021-02-15,0:00:00,Texas,,,,FAILED
1419,1048,Severe Weather,2021-02-15,1:54:00,Texas,,Travis County;,,FAILED
1420,1055,Severe Weather,2021-02-15,5:40:00,Texas,,,,FAILED
1421,1054,Severe Weather,2021-02-15,18:00:00,Texas,,,,FAILED
1422,1052,Severe Weather,2021-02-15,8:50:00,Kansas,,,,FAILED
1423,1043,Severe Weather,2021-02-15,13:00:00,Texas,,,,FAILED
1424,1051,Severe Weather,2021-02-15,1:23:00,Texas,,,,FAILED
1425,1050,Severe Weather,2021-02-15,5:27:00,Texas,,,,FAILED
1426,1049,Severe Weather,2021-02-15,3:06:00,Texas,,Bexar County;,,FAILED
1427,1039,Severe Weather,2021-02-15,1:20:00,Texas,,"Hidalgo County, Cameron County;",,FAILED
1428,1040,Severe Weather,2021-02-15,1:20:00,Texas,,Harris County;,,FAILED
1429,1041,Severe Weather,2021-02-15,0:00:00,Texas,,,,FAILED
1430,1042,Severe Weather,2021-02-15,5:36:00,Texas,,,,FAILED
1431,1053,Severe Weather,2021-02-15,10:24:00,Texas,,Lubbock County;,,FAILED
1432,1044,Severe Weather,2021-02-15,1:54:00,Texas,,,,FAILED
1433,1045,Severe Weather,2021-02-15,1:20:00,Texas,,,,FAILED
1434,1046,Severe Weather,2021-02-15,15:00:00,Louisiana,,,,FAILED
1435,1076,Severe Weather,2021-02-16,17:35:00,Louisiana,,Lafayette Parish;,,FAILED
1436,1077,Severe Weather,2021-02-16,1:00:00,Kentucky,,,,FAILED
1437,1075,Severe Weather,2021-02-16,7:17:00,Texas,,,,FAILED
1438,1079,Severe Weather,2021-02-16,6:48:00,"Texas, Louisiana",,,,FAILED
1439,2415,Severe Weather/Transmission Interruption,2021-02-16,6:10:00,Missouri,,TRUE,,FAILED
1440,1078,Severe Weather,2021-02-16,7:22:00,Louisiana,,"Allen Parish, St. Landry Parish, Evangeline Parish;",,FAILED
1441,1074,Severe Weather,2021-02-16,19:40:00,Texas,,,,FAILED
1442,1080,Severe Weather,2021-02-16,4:26:00,Texas,,,,FAILED
1443,1072,Severe Weather,2021-02-16,5:30:00,"Illinois, Texas, Louisiana",,,,FAILED
1444,1067,Severe Weather,2021-02-16,7:03:00,"Missouri, Kansas",,,,FAILED
1445,1068,Severe Weather,2021-02-16,6:48:00,Louisiana,,,,FAILED
1446,1073,Severe Weather,2021-02-16,19:43:00,"Texas, Arkansas, Louisiana, Mississippi",,,,FAILED
1447,1070,Severe Weather,2021-02-16,17:35:00,Mississippi,,,,FAILED
1448,1069,Severe Weather,2021-02-16,16:40:00,Missouri,,,,FAILED
1449,1071,Severe Weather,2021-02-16,7:20:00,Nebraska,,"Douglas County, Burt County, Washington County, Dodge County, Colfax County, Saunders County, Sarpy County, Cass County, Otoe County, Johnson County, Nemaha County, Pawnee County, Richardson County;",,FAILED
1450,1083,Severe Weather,2021-02-17,17:00:00,Louisiana,,Lafayette Parish;,,FAILED
1451,1081,Severe Weather,2021-02-17,18:00:00,Texas,,,,FAILED
1452,1082,Severe Weather,2021-02-17,17:00:00,Mississippi,,,,FAILED
1453,1084,Severe Weather,2021-02-19,6:48:00,"Texas, Louisiana",,,,FAILED
1454,1085,Severe Weather,2021-03-01,22:45:00,"New Hampshire, Maine, Massachusetts, Connecticut, Rhode Island, Vermont",,,,FAILED
1455,1086,Severe Weather,2021-03-06,3:21:00,California,,Tuolumne County;,,FAILED
1456,1087,Severe Weather,2021-03-17,6:15:00,Texas,,"Dallas County, Tarrant County;",,FAILED
1457,1088,Severe Weather,2021-03-29,11:06:00,"New Hampshire, Maine, Massachusetts, Connecticut, Rhode Island, Vermont",,,,FAILED
1458,1089,Severe Weather,2021-04-13,16:49:00,Texas,,,,FAILED
1459,1090,Severe Weather,2021-04-24,21:00:00,"Alabama, Georgia",,,,FAILED
1460,1092,Severe Weather,2021-05-04,18:06:00,"Alabama, Georgia, Mississippi",,,,FAILED
1461,1091,Severe Weather,2021-05-04,15:45:00,Arkansas,,,,FAILED
1462,1093,Severe Weather,2021-05-18,23:25:00,Texas,,Harris County;,,FAILED
